order_id,customer_name,region,product_id,product_name,unit_price,quantity,order_date
ORD003978,Tonya Simon,West,P005,Webcam HD,59.99,3,2026-06-03
ORD003979,Tracey Reilly,South,P003,USB-C Hub,34.5,4,2026-05-31
ORD003980,Sarah Waller,Central,P001,Wireless Mouse,19.99,2,2026-07-08
ORD003981,,West,P006,Laptop Stand,45.0,4,2026-06-23
ORD003982,Spencer Kelly,South,P007,Noise Cancelling Headphones,199.99,1,2026-06-01
ORD003983,Laura Alexander,West,P008,Desk Lamp,24.99,4,2026-05-31
ORD003984,Adam Thompson,West,P004,27in Monitor,249.0,5,2026-06-28
ORD003985,Anthony Wells,North,P003,USB-C Hub,34.5,4,2026-05-28
ORD003986,Ryan Wilkinson,Central,P006,Laptop Stand,45.0,1,2026-05-20
ORD003987,Kyle Davis,South,P007,Noise Cancelling Headphones,199.99,5,2026-06-13
ORD003988,Christopher Macdonald,South,P004,27in Monitor,249.0,1,2026-06-15
ORD003989,Rebecca Greene,North,P007,Noise Cancelling Headphones,199.99,1,2026-05-24
ORD003990,Brittany Barber,North,P005,Webcam HD,59.99,2,2026-05-21
ORD003991,Meagan Charles,West,P006,Laptop Stand,45.0,4,2026-06-14
ORD003992,Andrew Gomez,West,P003,USB-C Hub,34.5,5,2026-06-19
ORD003993,Richard Tyler,Central,P005,Webcam HD,59.99,3,2026-05-24
ORD003994,Andrew Lam,Central,P006,Laptop Stand,45.0,2,2026-06-12
ORD003995,Duane English,East,P001,Wireless Mouse,19.99,3,2026-06-17
ORD003996,Felicia Bennett,West,P001,Wireless Mouse,19.99,3,2026-04-25
ORD003997,Lauren Trevino,West,P006,Laptop Stand,45.0,3,2026-06-14
ORD003998,Catherine Bowman,South,P008,Desk Lamp,24.99,5,2026-07-04
ORD003999,Michaela Campbell,North,P003,USB-C Hub,34.5,1,2026-06-09
ORD004000,David Baker,West,P006,Laptop Stand,45.0,5,2026-06-10
ORD004001,Jesse Edwards,Central,P003,USB-C Hub,34.5,5,2026-04-21
ORD004002,Justin Garcia,North,P008,Desk Lamp,24.99,2,2026-04-28
ORD004003,Mrs. Olivia Petersen,North,P006,Laptop Stand,45.0,4,2026-05-22
ORD004004,Beth Shaw,South,P005,Webcam HD,59.99,1,2026-06-06
ORD004005,,East,P001,Wireless Mouse,19.99,4,2026-06-02
ORD004006,Lisa Beard,South,P005,Webcam HD,59.99,3,2026-04-28
ORD004007,John Ewing,West,P001,Wireless Mouse,19.99,1,2026-06-22
ORD004008,Kenneth Coleman,Central,P007,Noise Cancelling Headphones,199.99,3,2026-06-11
ORD004009,Elijah Lewis,West,P005,Webcam HD,59.99,4,2026-06-29
ORD004010,Nicole Hardy,Central,P006,Laptop Stand,45.0,2,2026-05-18
ORD004011,Linda Briggs,Central,P004,27in Monitor,249.0,4,2026-07-14
ORD004012,,East,P004,27in Monitor,249.0,2,2026-05-05
ORD004013,Stephanie Peterson,North,P004,27in Monitor,249.0,4,2026-07-13
ORD004014,David Hawkins,South,P006,Laptop Stand,45.0,4,2026-04-24
ORD004015,Ronald Johnson,Central,P006,Laptop Stand,45.0,-1,2026-04-30
ORD004016,Diana Turner,Central,P002,Mechanical Keyboard,89.99,5,2026-04-29
ORD004017,Brent Stewart,North,P001,Wireless Mouse,19.99,5,2026-04-18
ORD004018,Dylan Johnson,East,P003,USB-C Hub,34.5,5,2026-06-06
ORD004019,Arthur Campos,Central,P008,Desk Lamp,24.99,1,2026-05-29
ORD004020,Nicole Barton,North,P006,Laptop Stand,45.0,5,2026-04-27
ORD004021,Joshua Mullins,North,P006,Laptop Stand,45.0,3,2026-06-11
ORD004022,Tina Blair,South,P008,Desk Lamp,24.99,1,2026-07-02
ORD004023,Juan Davis,North,P008,Desk Lamp,24.99,3,2026-04-23
ORD004024,Jose Carney,South,P005,Webcam HD,59.99,5,2026-06-25
ORD004025,Lisa Ellison,South,P002,Mechanical Keyboard,89.99,5,2026-06-11
ORD004026,Kimberly Jensen,West,P008,Desk Lamp,24.99,4,2026-06-03
ORD004027,Danielle Hester,East,P005,Webcam HD,59.99,3,2026-05-21
ORD004028,Jessica Conrad,Central,P008,Desk Lamp,24.99,5,2026-05-20
ORD004029,Steven Davis,East,P006,Laptop Stand,45.0,4,2026-05-16
ORD004030,Erik Keller,Central,P001,Wireless Mouse,19.99,2,2026-04-25
ORD004031,Miranda Frazier,West,P001,Wireless Mouse,19.99,3,2026-04-21
ORD004032,Karen Ward,North,P001,Wireless Mouse,19.99,1,2026-06-17
ORD004033,Michael Bell,East,P004,27in Monitor,249.0,4,2026-04-22
ORD004034,Michael Brown,Central,P003,USB-C Hub,34.5,2,2026-06-29
ORD004035,Patricia Aguirre,North,P004,27in Monitor,249.0,1,2026-05-04
ORD004036,Jason Fletcher,South,P001,Wireless Mouse,19.99,1,2026-04-27
ORD004037,Debbie Watson,West,P008,Desk Lamp,24.99,2,2026-04-21
ORD004038,Mr. Kristopher Curtis,North,P006,Laptop Stand,45.0,4,2026-05-13
ORD004039,Joseph Carpenter,South,P003,USB-C Hub,34.5,5,2026-05-02
ORD004040,James Brooks,South,P005,Webcam HD,59.99,4,2026-07-02
ORD004041,Natalie Hawkins,West,P006,Laptop Stand,45.0,5,2026-05-25
ORD004042,Anthony Mccormick III,Central,P002,Mechanical Keyboard,89.99,3,2026-04-17
ORD004043,Emily Henderson,South,P003,USB-C Hub,34.5,3,2026-05-18
ORD004044,Gina Stafford,Central,P003,USB-C Hub,34.5,5,2026-06-06
ORD004045,Elizabeth Flores,East,P005,Webcam HD,59.99,4,2026-05-05
ORD004046,Renee Johnson,North,P006,Laptop Stand,45.0,3,2026-04-27
ORD004047,Jaclyn Lindsey,Central,P002,Mechanical Keyboard,89.99,4,2026-07-03
ORD004048,Sarah Lopez,East,P007,Noise Cancelling Headphones,199.99,4,2026-05-23
ORD004049,Amy Sanders,North,P004,27in Monitor,249.0,5,2026-05-16
ORD004050,Crystal Brown,West,P003,USB-C Hub,34.5,3,2026-06-17
ORD004051,Caitlin Lopez,South,P004,27in Monitor,249.0,5,2026-05-01
ORD004052,Victor Yates,South,P006,Laptop Stand,45.0,2,2026-05-24
ORD004053,Melissa Wells,West,P002,Mechanical Keyboard,89.99,2,2026-05-22
ORD004054,Lisa Price,West,P006,Laptop Stand,45.0,2,2026-04-25
ORD004055,Michael Garcia,South,P006,Laptop Stand,45.0,1,2026-05-19
ORD004056,Kathy Frye,East,P001,Wireless Mouse,19.99,4,2026-06-03
ORD004057,Jasmine Brown,East,P001,Wireless Mouse,19.99,5,2026-06-23
ORD004058,Alexis Wells,West,P003,USB-C Hub,34.5,3,2026-06-01
ORD004059,Michael Frey,South,P006,Laptop Stand,45.0,3,2026-04-27
ORD004060,Carrie Larson,North,P008,Desk Lamp,24.99,5,2026-07-09
ORD004061,Richard Smith,South,P006,Laptop Stand,45.0,1,2026-06-27
ORD004062,Zachary Ortiz,West,P002,Mechanical Keyboard,89.99,5,2026-05-09
ORD004063,Robert Jones,North,P006,Laptop Stand,45.0,3,2026-06-20
ORD004064,Amy Rice,South,P003,USB-C Hub,34.5,5,2026-05-06
ORD004065,Karen Perez,South,P007,Noise Cancelling Headphones,199.99,1,2026-05-17
ORD004066,Janice Goodwin,,P006,Laptop Stand,45.0,4,2026-04-20
ORD004067,Valerie Reid,South,P002,Mechanical Keyboard,89.99,3,2026-05-19
ORD004068,Jose Collins,West,P006,Laptop Stand,45.0,4,2026-04-27
ORD004069,Nicole Gordon,Central,P007,Noise Cancelling Headphones,199.99,1,2026-07-04
ORD004070,Paul Dodson,West,P001,Wireless Mouse,19.99,1,2026-04-20
ORD004071,Jessica Torres,Central,P003,USB-C Hub,34.5,4,2026-05-19
ORD004072,Gina Thomas,West,P001,Wireless Mouse,19.99,3,2026-05-03
ORD004073,Ashley Blackburn,West,P002,Mechanical Keyboard,89.99,4,2026-04-29
ORD004074,Jillian Carrillo,North,P006,Laptop Stand,45.0,4,2026-06-10
ORD004075,Vanessa Fleming,Central,P007,Noise Cancelling Headphones,199.99,3,2026-06-10
ORD004075,Angela Gonzales,South,P001,Wireless Mouse,19.99,1,2026-06-24
ORD004077,Dana Carter,South,P002,Mechanical Keyboard,89.99,3,2026-06-12
ORD004078,Katherine Johnson,North,P008,Desk Lamp,24.99,5,2026-07-03
ORD004079,Jamie Jackson,Central,P008,Desk Lamp,24.99,5,2026-04-22
ORD004080,Miguel Pena,Central,P005,Webcam HD,59.99,3,2026-04-21
ORD004081,Lisa Hughes,Central,P005,Webcam HD,59.99,4,2026-05-08
ORD004082,Gary Reid,Central,P007,Noise Cancelling Headphones,199.99,4,2026-04-18
ORD004083,Rebecca Perez,North,P007,Noise Cancelling Headphones,199.99,3,2026-06-19
ORD004084,Brianna Hanson,South,P007,Noise Cancelling Headphones,199.99,2,2026-05-06
ORD004085,Sierra Smith,South,P008,Desk Lamp,24.99,2,2026-07-02
ORD004086,Rachel Yang,South,P006,Laptop Stand,45.0,4,2026-06-01
ORD004087,Jennifer Wells,North,P004,27in Monitor,249.0,1,2026-05-11
ORD004088,Sarah Reed,East,P003,USB-C Hub,34.5,4,2026-05-01
ORD004089,Thomas Moses,North,P002,Mechanical Keyboard,89.99,2,2026-05-09
ORD004090,Roger Clark,North,P006,Laptop Stand,45.0,3,2026-06-03
ORD004091,Austin Morrison,Central,P001,Wireless Mouse,19.99,5,2026-05-05
ORD004092,Kristen Smith,West,P008,Desk Lamp,24.99,2,2026-06-16
ORD004093,Rebecca Caldwell,East,P001,Wireless Mouse,19.99,2,2026-05-07
ORD004094,Bridget Bryant,East,P001,Wireless Mouse,19.99,1,2026-05-31
ORD004095,Shelly Moss,East,P004,27in Monitor,249.0,1,2026-06-27
ORD004096,Jessica Willis,West,P007,Noise Cancelling Headphones,199.99,3,2026-06-01
ORD004097,Stephen Vaughn,Central,P004,27in Monitor,249.0,3,2026-04-21
ORD004098,Emily Riley MD,,P008,Desk Lamp,24.99,3,2026-05-29
ORD004099,Jerry Taylor,West,P004,27in Monitor,249.0,3,2026-05-19
ORD004100,Brandon Daniel,East,P002,Mechanical Keyboard,89.99,2,2026-06-08
ORD004101,Jane King,South,P002,Mechanical Keyboard,89.99,5,2026-05-10
ORD004102,Sandra Wong,West,P006,Laptop Stand,45.0,1,2026-06-08
ORD004103,David Bradley,West,P003,USB-C Hub,34.5,2,2026-04-25
ORD004104,Victoria Keller,South,P001,Wireless Mouse,19.99,5,2026-05-30
ORD004105,Robert Acevedo,East,P006,Laptop Stand,45.0,5,2026-06-05
ORD004106,Ms. Kayla Williams,Central,P005,Webcam HD,59.99,5,2026-06-07
ORD004107,Carol Martinez,North,P004,27in Monitor,249.0,4,2026-06-28
ORD004108,David Small,South,P002,Mechanical Keyboard,89.99,5,2026-04-17
ORD004109,Jasmin Hamilton,Central,P002,Mechanical Keyboard,89.99,3,2026-04-26
ORD004110,Katie Welch,West,P007,Noise Cancelling Headphones,199.99,1,2026-06-15
ORD004111,Rebekah Castillo,Central,P002,Mechanical Keyboard,89.99,1,2026-05-20
ORD004112,Bradley Phillips,West,P003,USB-C Hub,34.5,3,2026-05-19
ORD004113,Donna Lowery,North,P002,Mechanical Keyboard,89.99,1,2026-05-07
ORD004114,Tanya Santos,Central,P002,Mechanical Keyboard,89.99,1,2026-06-12
ORD004115,Jordan Williams,South,P006,Laptop Stand,45.0,1,2026-05-29
ORD004116,Paul Chase,North,P001,Wireless Mouse,19.99,3,2026-06-12
ORD004117,Eric Cline,West,P005,Webcam HD,59.99,1,2026-06-07
ORD004118,Rachel Johnson,North,P008,Desk Lamp,24.99,5,2026-05-03
ORD004119,Alice Conley,South,P007,Noise Cancelling Headphones,199.99,3,2026-05-22
ORD004120,Jacob Ochoa,North,P008,Desk Lamp,24.99,5,2026-07-09
ORD004121,Leah Kim,Central,P008,Desk Lamp,24.99,3,2026-04-22
ORD004122,Michael Graham,South,P004,27in Monitor,249.0,2,2026-07-12
ORD004123,Jennifer Davis,West,P002,Mechanical Keyboard,89.99,2,2026-04-17
ORD004124,Sydney Evans,West,P001,Wireless Mouse,19.99,2,2026-04-23
ORD004125,Ryan Kaiser,West,P001,Wireless Mouse,19.99,3,2026-05-06
ORD004126,Robert Weaver,East,P001,Wireless Mouse,19.99,5,2026-04-25
ORD004127,Tammy Vargas,East,P004,27in Monitor,249.0,4,2026-06-24
ORD004128,Joseph Smith,Central,P007,Noise Cancelling Headphones,199.99,4,2026-06-24
ORD004129,Jessica Kelley,North,P005,Webcam HD,59.99,5,2026-05-12
ORD004130,Joseph Bradley,West,P002,Mechanical Keyboard,89.99,-1,2026-06-10
ORD004131,Lawrence Glover,East,P008,Desk Lamp,24.99,2,2026-06-02
ORD004132,Kristin Meyer,North,P004,27in Monitor,249.0,1,2026-06-12
ORD004133,Joseph Fleming,East,P007,Noise Cancelling Headphones,199.99,1,2026-06-12
ORD004134,Angel Johnson,East,P005,Webcam HD,59.99,3,2026-06-27
ORD004135,Jack Anthony,Central,P004,27in Monitor,249.0,2,2026-06-06
ORD004136,Allison Wheeler,South,P006,Laptop Stand,45.0,3,2026-04-27
ORD004137,Brandi Ibarra,East,P001,Wireless Mouse,19.99,-1,2026-06-23
ORD004138,Samuel Welch,Central,P001,Wireless Mouse,19.99,3,2026-06-06
ORD004139,Chelsea Smith,North,P006,Laptop Stand,45.0,2,2026-07-13
ORD004140,Abigail Acevedo,West,P008,Desk Lamp,24.99,2,2026-07-05
ORD004141,Charles Jones,West,P007,Noise Cancelling Headphones,199.99,2,2026-05-27
ORD004142,Ernest Bernard,East,P006,Laptop Stand,45.0,5,2026-05-27
ORD004143,Michael Lambert,North,P008,Desk Lamp,24.99,4,2026-04-28
ORD004144,Lance Bowers,North,P004,27in Monitor,249.0,3,2026-04-24
ORD004145,Sandy Arnold,East,P008,Desk Lamp,24.99,1,2026-05-11
ORD004146,Leslie Case,South,P004,27in Monitor,249.0,3,2026-05-25
ORD004147,Charles Hahn,Central,P006,Laptop Stand,45.0,1,2026-05-16
ORD004148,Joann Shepherd,South,P005,Webcam HD,59.99,4,2026-07-04
ORD004149,Deborah Simon,East,P001,Wireless Mouse,19.99,-1,2026-05-09
ORD004150,Rodney Reed,West,P004,27in Monitor,249.0,3,2026-05-12
ORD004151,Dr. Francis Chan,Central,P007,Noise Cancelling Headphones,199.99,4,2026-04-27
ORD004152,Brenda Richard,South,P001,Wireless Mouse,19.99,3,2026-05-19
ORD004153,Michelle Smith,North,P002,Mechanical Keyboard,89.99,1,2026-06-21
ORD004154,James Schaefer,Central,P002,Mechanical Keyboard,89.99,5,2026-07-05
ORD004155,Trevor Stevens,,P002,Mechanical Keyboard,89.99,2,2026-05-05
ORD004156,Ryan Harrison,East,P003,USB-C Hub,34.5,2,2026-05-01
ORD004157,Justin Murphy,West,P001,Wireless Mouse,19.99,5,2026-06-19
ORD004158,Abigail Davis,Central,P001,Wireless Mouse,19.99,3,2026-06-01
ORD004159,Ruth White,West,P008,Desk Lamp,24.99,2,2026-06-16
ORD004160,Cynthia Taylor,South,P007,Noise Cancelling Headphones,199.99,1,2026-05-23
ORD004161,Timothy Glass,South,P003,USB-C Hub,34.5,2,2026-06-26
ORD004162,John Brown,North,P005,Webcam HD,59.99,1,2026-05-17
ORD004163,Melissa Rush,East,P001,Wireless Mouse,19.99,2,2026-04-24
ORD004164,Vanessa Bishop,East,P004,27in Monitor,249.0,4,2026-06-30
ORD004165,Ashley Velasquez,South,P008,Desk Lamp,24.99,4,2026-04-23
ORD004166,Brad Beard,South,P004,27in Monitor,249.0,2,2026-06-21
ORD004167,Robert Bauer,South,P007,Noise Cancelling Headphones,199.99,4,2026-04-20
ORD004168,Christina Johnson,Central,P005,Webcam HD,59.99,5,2026-04-22
ORD004169,Erik Smith,West,P006,Laptop Stand,45.0,2,2026-07-11
ORD004170,Michael Travis,West,P005,Webcam HD,59.99,2,2026-04-23
ORD004171,Rachel Hoffman,South,P002,Mechanical Keyboard,89.99,1,2026-05-15
ORD004172,Robert Thomas,West,P001,Wireless Mouse,19.99,3,2026-06-06
ORD004173,Kevin Berry,South,P001,Wireless Mouse,19.99,4,2026-07-02
ORD004174,Carlos Scott,Central,P001,Wireless Mouse,19.99,2,2026-07-11
ORD004175,Jennifer Oconnor,West,P005,Webcam HD,59.99,4,2026-07-11
ORD004176,Kayla Thomas,South,P007,Noise Cancelling Headphones,199.99,4,2026-05-28
ORD004177,Rita Miller,East,P001,Wireless Mouse,19.99,2,2026-07-06
ORD004178,Andrea Scott,Central,P008,Desk Lamp,24.99,2,2026-04-20
ORD004179,Justin Bishop,South,P006,Laptop Stand,45.0,3,2026-05-05
ORD004180,John Phillips,South,P002,Mechanical Keyboard,89.99,1,2026-07-12
ORD004181,Monica Kim,East,P004,27in Monitor,249.0,5,2026-06-02
ORD004182,Dana Savage,Central,P002,Mechanical Keyboard,89.99,1,2026-04-29
ORD004183,Jennifer Nelson,East,P001,Wireless Mouse,19.99,1,2026-06-04
ORD004184,Jeffrey Lee,East,P003,USB-C Hub,34.5,5,2026-06-04
ORD004185,Whitney Macdonald DVM,North,P004,27in Monitor,249.0,2,2026-05-31
ORD004186,Tracy Stewart,West,P004,27in Monitor,249.0,1,2026-05-06
ORD004187,Rebecca Mccoy,,P005,Webcam HD,59.99,5,2026-07-01
ORD004188,Chad Williams,South,P008,Desk Lamp,24.99,1,2026-05-16
ORD004189,Jeremy Hill,West,P007,Noise Cancelling Headphones,199.99,2,2026-04-20
ORD004190,Manuel Gomez,East,P002,Mechanical Keyboard,89.99,2,2026-05-18
ORD004191,Daniel White,North,P001,Wireless Mouse,19.99,3,2026-06-29
ORD004192,Kimberly Cook,South,P005,Webcam HD,59.99,2,2026-06-23
ORD004193,Johnny Graves,South,P001,Wireless Mouse,19.99,4,2026-06-20
ORD004194,Lindsay Preston,South,P004,27in Monitor,249.0,1,2026-04-24
ORD004195,Brett Maxwell,East,P005,Webcam HD,59.99,2,2026-07-09
ORD004196,William Smith,Central,P003,USB-C Hub,34.5,5,2026-05-15
ORD004197,Tommy Fleming,West,P002,Mechanical Keyboard,89.99,4,2026-04-20
ORD004198,Carol Johnson,North,P005,Webcam HD,59.99,1,2026-06-19
ORD004199,David Roth,West,P001,Wireless Mouse,19.99,4,2026-07-08
ORD004200,Angela Thompson,East,P005,Webcam HD,59.99,3,2026-04-16
ORD004201,Chad Kim,South,P002,Mechanical Keyboard,89.99,4,2026-05-14
ORD004202,Kylie Wiggins,North,P001,Wireless Mouse,19.99,-1,2026-04-21
ORD004203,Jason Burnett,West,P007,Noise Cancelling Headphones,199.99,5,2026-07-07
ORD004204,Brian Lewis,East,P006,Laptop Stand,45.0,2,2026-06-19
ORD004205,Shawn Levy,Central,P001,Wireless Mouse,19.99,3,2026-06-13
ORD004206,Debbie Schultz,East,P005,Webcam HD,59.99,2,2026-06-10
ORD004207,Douglas Blanchard,South,P005,Webcam HD,59.99,4,2026-05-30
ORD004208,Michele Richard,North,P006,Laptop Stand,45.0,1,2026-05-27
ORD004209,Tara Erickson,West,P006,Laptop Stand,45.0,3,2026-06-08
ORD004210,Alfred Hall,North,P003,USB-C Hub,34.5,4,2026-06-22
ORD004211,Adam Long,East,P004,27in Monitor,249.0,1,2026-07-11
ORD004212,Tracy Mejia,Central,P001,Wireless Mouse,19.99,5,2026-04-17
ORD004213,Lauren Smith,South,P005,Webcam HD,59.99,2,2026-05-17
ORD004214,Sherry Patterson,South,P005,Webcam HD,59.99,3,2026-05-31
ORD004215,Paige Brown,West,P007,Noise Cancelling Headphones,199.99,4,2026-06-03
ORD004216,Susan Moses,Central,P004,27in Monitor,249.0,4,2026-07-14
ORD004217,Luis Mcclain,West,P008,Desk Lamp,24.99,4,2026-07-11
ORD004218,Peter Sanchez,North,P002,Mechanical Keyboard,89.99,1,2026-05-19
ORD004219,Brianna Ward,North,P008,Desk Lamp,24.99,1,2026-04-22
ORD004220,Victor Hudson,South,P003,USB-C Hub,34.5,1,2026-06-06
ORD004221,Jennifer Patterson,South,P001,Wireless Mouse,19.99,1,2026-07-07
ORD004221,Amy Payne,Central,P003,USB-C Hub,34.5,5,2026-06-19
ORD004223,Andrew Dominguez,North,P008,Desk Lamp,24.99,3,2026-05-07
ORD004224,Derek Frazier,Central,P008,Desk Lamp,24.99,5,2026-06-19
ORD004225,Mary Hudson,South,P006,Laptop Stand,45.0,4,2026-05-12
ORD004226,Tracey Brooks,Central,P006,Laptop Stand,45.0,2,2026-05-06
ORD004227,John Bennett,East,P002,Mechanical Keyboard,89.99,5,2026-07-01
ORD004228,Garrett Robinson,,P004,27in Monitor,249.0,-1,2026-06-11
ORD004229,Angel Lewis,Central,P005,Webcam HD,59.99,5,2026-05-20
ORD004230,Steven White,East,P005,Webcam HD,59.99,3,2026-04-25
ORD004231,Catherine Brown,South,P001,Wireless Mouse,19.99,4,2026-05-02
ORD004232,Michaela Hernandez,East,P006,Laptop Stand,45.0,3,2026-06-26
ORD004233,Scott Jones,East,P002,Mechanical Keyboard,89.99,4,2026-06-21
ORD004234,Andrew Jacobson,Central,P004,27in Monitor,249.0,5,2026-05-23
ORD004235,Heather Smith,East,P007,Noise Cancelling Headphones,199.99,3,2026-06-23
ORD004236,Susan Dixon,Central,P008,Desk Lamp,24.99,3,2026-05-07
ORD004237,Steven Davis,West,P004,27in Monitor,249.0,3,2026-05-21
ORD004238,Chad Pennington,West,P008,Desk Lamp,24.99,1,2026-05-11
ORD004239,Tina Mclean,North,P004,27in Monitor,249.0,3,2026-05-27
ORD004240,Whitney Hawkins,Central,P003,USB-C Hub,34.5,2,2026-07-13
ORD004241,Scott Valencia,East,P007,Noise Cancelling Headphones,199.99,5,2026-04-23
ORD004242,Linda Henderson,South,P001,Wireless Mouse,19.99,2,2026-05-01
ORD004243,Troy Allen,East,P004,27in Monitor,249.0,2,2026-06-15
ORD004244,Rebecca Dyer,East,P005,Webcam HD,59.99,5,2026-04-28
ORD004245,Joseph Jones,West,P003,USB-C Hub,34.5,2,2026-05-27
ORD004246,Alexander Larson,East,P001,Wireless Mouse,19.99,5,2026-04-16
ORD004247,Brandon Cooper,West,P001,Wireless Mouse,19.99,2,2026-04-30
ORD004248,Krista White,East,P005,Webcam HD,59.99,3,2026-05-24
ORD004249,Annette Pope,Central,P002,Mechanical Keyboard,89.99,2,2026-06-20
ORD004250,Harold Lozano,North,P003,USB-C Hub,34.5,4,2026-06-25
ORD004251,Susan Sharp,South,P007,Noise Cancelling Headphones,199.99,1,2026-06-16
ORD004252,Jessica Mejia,East,P004,27in Monitor,249.0,1,2026-05-31
ORD004253,Jacob Pierce,East,P001,Wireless Mouse,19.99,3,2026-04-23
ORD004254,Emily Brady,East,P003,USB-C Hub,34.5,4,2026-06-17
ORD004255,Michael Davis,South,P005,Webcam HD,59.99,2,2026-06-05
ORD004256,Anthony Riddle,West,P001,Wireless Mouse,19.99,3,2026-05-16
ORD004257,Joseph Stokes,South,P004,27in Monitor,249.0,4,2026-06-09
ORD004258,Joshua Bennett,South,P001,Wireless Mouse,19.99,2,2026-07-09
ORD004259,Lauren Nolan,West,P006,Laptop Stand,45.0,1,2026-06-27
ORD004260,Tyrone Collins,North,P008,Desk Lamp,24.99,1,2026-04-20
ORD004261,Jose Jackson,South,P001,Wireless Mouse,19.99,2,2026-06-22
ORD004262,Anthony Arnold,West,P008,Desk Lamp,24.99,2,2026-06-10
ORD004263,Lori Roberson,North,P004,27in Monitor,249.0,2,2026-05-06
ORD004264,,East,P003,USB-C Hub,34.5,1,2026-05-10
ORD004265,Mr. Daniel Anderson,Central,P007,Noise Cancelling Headphones,199.99,1,2026-06-22
ORD004266,Ashley Fisher,South,P008,Desk Lamp,24.99,4,2026-07-10
ORD004267,Lance Gonzalez,Central,P006,Laptop Stand,45.0,4,2026-04-16
ORD004268,Mark Smith,South,P003,USB-C Hub,34.5,1,2026-04-19
ORD004269,Anthony Giles,South,P001,Wireless Mouse,19.99,1,2026-06-17
ORD004270,Carlos Love,West,P005,Webcam HD,59.99,3,2026-05-30
ORD004271,Bethany Liu,Central,P005,Webcam HD,59.99,4,2026-05-07
ORD004272,Amanda Frank,East,P007,Noise Cancelling Headphones,199.99,3,2026-04-27
ORD004273,George Williams,West,P008,Desk Lamp,24.99,2,2026-05-08
ORD004274,Michael Summers,Central,P005,Webcam HD,59.99,1,2026-05-16
ORD004275,Crystal Clayton,Central,P001,Wireless Mouse,19.99,4,2026-05-27
ORD004276,Steven Davis,West,P003,USB-C Hub,34.5,5,2026-06-03
ORD004277,Benjamin Johnson,North,P003,USB-C Hub,34.5,4,2026-04-30
ORD004278,,South,P008,Desk Lamp,24.99,1,2026-06-16
ORD004279,Julie Gray,West,P007,Noise Cancelling Headphones,199.99,1,2026-06-09
ORD004280,Caitlin Curry,West,P007,Noise Cancelling Headphones,199.99,4,2026-06-02
ORD004281,Richard Baker,Central,P002,Mechanical Keyboard,89.99,2,2026-06-30
ORD004282,Samantha Jones,East,P005,Webcam HD,59.99,2,2026-05-20
ORD004283,Keith Solis,North,P002,Mechanical Keyboard,89.99,4,2026-05-04
ORD004284,,,P005,Webcam HD,59.99,5,2026-05-19
ORD004285,Isabella Randall,North,P007,Noise Cancelling Headphones,199.99,4,2026-06-30
ORD004286,Julia Mullins,East,P002,Mechanical Keyboard,89.99,1,2026-07-05
ORD004287,Michael Spears,West,P006,Laptop Stand,45.0,4,2026-04-23
ORD004288,Jennifer Ward,North,P002,Mechanical Keyboard,89.99,1,2026-05-13
ORD004289,Phillip Scott,North,P001,Wireless Mouse,19.99,1,2026-06-14
ORD004290,,North,P001,Wireless Mouse,19.99,2,2026-06-16
ORD004291,Chelsea Walker,Central,P003,USB-C Hub,34.5,2,2026-05-23
ORD004292,Matthew Bennett,West,P003,USB-C Hub,34.5,5,2026-05-26
ORD004293,Christopher Taylor,East,P005,Webcam HD,59.99,4,2026-07-04
ORD004294,Edward Thomas,South,P008,Desk Lamp,24.99,3,2026-05-05
ORD004295,Chad Poole,North,P005,Webcam HD,59.99,2,2026-05-16
ORD004296,Melissa Adams,East,P004,27in Monitor,249.0,4,2026-04-29
ORD004297,Sarah Fields,West,P008,Desk Lamp,24.99,5,2026-07-10
ORD004298,Katherine Downs,West,P008,Desk Lamp,24.99,-1,2026-07-10
ORD004299,Natalie Conrad,West,P006,Laptop Stand,45.0,4,2026-04-29
ORD004300,Eric Hoover,Central,P005,Webcam HD,59.99,5,2026-04-23
ORD004301,Melanie Baker,East,P001,Wireless Mouse,19.99,5,2026-05-04
ORD004302,David Anderson,East,P006,Laptop Stand,45.0,4,2026-07-11
ORD004303,Theresa Dickson MD,South,P004,27in Monitor,249.0,2,2026-05-18
ORD004304,Joseph Walker,North,P002,Mechanical Keyboard,89.99,1,2026-05-09
ORD004305,Robert Lamb,East,P006,Laptop Stand,45.0,1,2026-05-07
ORD004306,Ruben Charles,South,P006,Laptop Stand,45.0,5,2026-06-02
ORD004307,James Higgins,North,P002,Mechanical Keyboard,89.99,5,2026-05-19
ORD004308,,North,P005,Webcam HD,59.99,5,2026-06-05
ORD004309,Gary Chavez,West,P005,Webcam HD,59.99,2,2026-06-07
ORD004310,Rebecca Adams,South,P006,Laptop Stand,45.0,3,2026-06-24
ORD004311,Madison Arroyo,Central,P008,Desk Lamp,24.99,5,2026-05-18
ORD004312,Jacob Kennedy,East,P005,Webcam HD,59.99,4,2026-07-02
ORD004313,Timothy Wheeler,Central,P007,Noise Cancelling Headphones,199.99,1,2026-05-31
ORD004314,Amy Clark,South,P005,Webcam HD,59.99,4,2026-05-11
ORD004315,Greg Wood,East,P008,Desk Lamp,24.99,3,2026-06-03
ORD004316,Laura Schaefer,West,P003,USB-C Hub,34.5,4,2026-07-09
ORD004317,Elizabeth Miller,Central,P008,Desk Lamp,24.99,5,2026-05-16
